type,sweet molecule id,mol,value,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
sweet,22060,O(C(C(O)(C)C)CCC(C)[C@H]1[C@]2(C)[C@@](C)([C@H]3[C@](C)(C(O)C2)[C@@H]2C(C(C)(C)C(O[C@H]4C(O)C(O)C(O)C(COC5C(O)C(O)C(O)C(CO)O5)O4)CC2)=CC3)CC1)C1C(O[C@@H]2C(O)C(O)C(O)C(CO)O2)C(O)C(O)C(COC2C(O)C(O)C(O)C(CO)O2)O1,30000,196.87088,0,0,3,5,29,0,0,0,191,19,48,89,55,271.40665,1.4209771,0,0,60,0,0,102,0,0,29,0,0,0.87003613,-2.973439,-0.52990216,0.61652797,2.9973071,-2.9508967,-0.57713258,0.51486355,3.0662193,-2.7216918,-0.4203124,0.70011568,3.2513156,130.66711,20,0.20618556,0,199,1,97,6,20,0.20618556,198,0,65.523125,51.82449,39.244946,39.452053,41.614464,31.555025,21.68976,21.984419,35,27,0.91914701,34,0,-0.80863899,-0.40618482,0.096475855,3.8411527,-0.95666802,-0.41403374,-0.007482902,3.8843887,-0.5436759,-0.23345949,0.14659189,4.053761,36.727551,53.296494,26.278299,-3.5216095,-3.5216095,-2.5202518,0,0.69314706,31.050554,0,14,14,1,0,73.250717,28.453672,13.570359,72.605782,28.200293,13.448578,23.005667,29,19,0,3,-4.5552602,-4.6295199,30.103582,0,1,50,0,9,30,6,0,0,7.4779048,-7.4779048,0.036054686,0.044231985,370.5697,0,16.917038,94.868065,193.05321,73.542496,0,18.017035,0,0,0,257.77148,0,25.037561,0.47664604,0.286562,0.26939929,0.52335399,0.71343797,0.25395471,500.37186,300.82608,282.80905,549.40479,748.9505,266.5957,0.5,1,0,0,0,0,1,0,0,0,1,0,1049.7766,0,0,0,1049.7766,0,17,1,9,0,0,0.6179775,-5.4075999,482.31931,0,301.41031,104.63129,17.643185,3.185575,0,17.643185,150.94725,266.60812,30.024019,109.99888,482.31931,17.643185,194.59702,0,168.59042,104.63129,266.60812,476.67001,0.16596749,7.5999126,4.8757181,12.653768,1049.7766,1288.8373,25.037561,0,0,0,693.42505,73.542496,282.80905,1287.447,51369,190,500
sweet,22068,O(C)c1c(O)cc(C2Sc3c(C(=O)O2)cccc3)cc1,30000,40.509518,0,0,1,1,3,0,12,0,32,1,4,20,15,50.37709,1.5742841,0,0,15,0,0,12,0,0,4,0,1,1.6112666,-2.3846908,-0.60453147,0.62321067,2.4187899,-2.270376,-0.49824294,0.76026779,2.5987241,-2.0790966,-0.41308659,0.82813102,2.7388487,20.188484,2,0.090909094,12,34,1,22,1,2,0.090909094,21,0,14.112519,11.515506,8.6188021,9.9911995,9.6858721,6.9034681,4.1040592,5.7828231,1,1,0.86377603,11,0,-0.78230947,-0.44531304,0.052360337,2.4057333,-0.88686877,-0.28189191,0.17324948,2.5762432,-0.48372698,-0.19831555,0.21783294,2.7114155,4.6139922,6.6393442,4.6873474,3.1711216,3.1701374,-4.1776237,0,7.9163809,7.7218595,-0.018195581,8.7320595,14,1.0951935,0.010947466,14.917356,6.405827,3.1224489,11.983887,5.082552,2.4549623,3.0454364,4,1,1,0,3.7539999,-4.27391,7.7219157,0,1,17,1,3,2,0,0,0,1.1368562,-1.1368562,0.2614648,0.28641391,117.0526,2.2085397,8.458519,54.551529,0,14.708499,0,0,19.760618,0,13.566921,0,16.070677,2.503756,0.86627007,0.20854077,0.074631587,0.13372995,0.79145926,0.059098363,215.59872,51.901974,18.574432,33.282932,196.97969,14.708499,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,248.88167,0,0,0,248.88167,0,6,1,3,0,0,0.40000001,3.4576001,36.385113,7.7454643,10.999887,0,30.233366,36.934601,0,123.50229,4.8338084,42.706398,7.5226302,34.862103,36.385113,1.5507339,21.691814,0,123.50229,7.7454643,67.603409,55.759998,0.49991596,5.4594316,3.1472661,8.3392382,248.88167,319.79007,16.070677,0,0,0,202.03181,17.212255,29.637598,288.323,808,33,106
sweet,22069,O(C)c1c(O)cc(CCc2ccccc2)cc1,30000,38.672688,0,0,1,2,2,0,12,0,33,1,3,17,15,41.861649,1.2685348,0,0,15,0,0,16,0,0,2,0,0,1.6682079,-2.4695463,-0.61217195,0.62394357,2.4298644,-2.4056616,-0.5265156,0.72048956,2.5239544,-2.1977696,-0.43748745,0.78903544,2.7099278,19.407312,4,0.22222222,12,34,0,18,3,4,0.22222222,22,0,12.087576,9.8884773,9.0330153,10.380469,8.2920246,5.6918035,4.8558245,6.5993195,0,0,0.73754871,11,0,-0.78337634,-0.4018876,0.065568492,2.3966448,-0.88687479,-0.27767381,0.14702116,2.5432475,-0.50656396,-0.20852959,0.16989723,2.6784244,1.8123488,5.8452229,3.9380026,3.8206191,3.820354,-4.0908885,0,6.4923463,6.8588963,-0.010335525,8.9811554,14,1.0592252,0.006193739,13.432098,6.8052931,4,9.936574,4.930717,2.8503087,2.8820255,2,1,1,0,3.7249999,-3.56461,6.9598451,0,1,12,1,2,4,0,0,0,0.56631124,-0.56631124,0.32003024,0.57496911,63.233978,0,8.458519,44.116947,0,0,0,99.268044,0,0,13.566921,0,0,2.503756,0.98916817,0.49898177,0.010831824,0.010831824,0.50101823,0,228.64441,115.33872,2.503756,2.503756,115.80945,0,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,231.14818,0,0,0,231.14818,0,6,0,2,0,0,0.52941179,3.18594,36.385113,0,0,0,6.37115,73.120682,0,141.14548,0,10.486856,6.8508801,0,36.385113,0,16.858006,0,178.88228,0,35.383869,29.459999,0.54234898,5.1699252,3.1960435,7.8325543,231.14818,287.65964,2.503756,0,0,0,215.0775,0,16.070677,228.291,588,22,82
sweet,22072,O=C(O)[C@@]1(C)[C@H]2[C@@](C)([C@H]3[C@@]4(CC(=C)[C@@](O[C@@H]5C(O[C@@H]6C(O)C(O)C(O)C(CO)O6)C(O[C@@H]6C(O)C(O)C(O)C(CO)O6)C(O)C(CO)O5)(C4)CC3)CC2)CCC1,32500,121.32358,0,0,3,5,18,0,0,0,116,12,30,56,34,166.63246,1.4364867,0,0,38,0,0,60,0,0,18,0,0,1.2092286,-2.9891446,-0.61106652,0.65827477,2.9962842,-2.9609864,-0.61271995,0.56143284,3.0743978,-2.7401128,-0.44744775,0.78724176,3.2472954,78.046417,10,0.16129032,0,122,2,62,2,10,0.16129032,120,0,40.697578,31.78443,24.007343,24.454937,26.395521,19.858578,13.877922,14.233765,21,12,0.92470622,18,0,-0.79683578,-0.43080431,0.09905076,3.6520126,-0.95519263,-0.42228922,-0.005348406,3.6801579,-0.53792471,-0.25962219,0.20108582,3.8623221,22.443092,33.516518,16.344549,-2.1058772,-1.9259101,-2.0710492,0,1.6476487,19.370993,-0.98998719,5.0049267,14,1.0576615,2.7446768,44.06868,16.363636,7.2503285,42.744091,15.862828,7.0257044,12.107896,18,11,0,3,-2.4265201,-3.6368401,18.801212,0,1,37,0,7,17,5,0,0,4.5636015,-4.5636015,0.065844029,0.072229117,205.51044,0,0,33.834076,133.84358,44.125496,14.708499,31.616989,0,13.566921,0,135.6692,13.566921,15.022536,0.44356054,0.32650679,0.25606814,0.55643946,0.67349321,0.30037129,284.52841,209.44258,164.25867,356.93625,432.02209,192.67758,0.5,1,0,0,0,0,1,0,0,0,1,0,641.46466,0,0,0,641.46466,0,9,1,7,0,0,0.58928573,-2.3724,253.85226,7.7454643,193.06483,88.164001,8.8215923,3.185575,0,0,169.81564,98.752823,18.68058,89.861542,253.85226,34.206818,106.38887,0,169.81564,70.524239,98.752823,294.98001,0.24018288,6.9541965,3.9685457,11.376193,641.46466,805.01239,15.022536,0,0,0,404.80508,58.833996,177.82559,804.88,11973,123,322
sweet,22065,O(C)c1c(O)cc(C2Oc3c(c(O)ccc3)C(=O)C2)cc1,35000,41.5051,0,0,1,1,5,0,12,0,35,2,7,21,15,50.612297,1.4460657,0,0,16,0,0,14,0,0,5,0,0,1.6326685,-2.4918654,-0.62056386,0.63606155,2.546067,-2.4286866,-0.52827084,0.71874684,2.6366739,-2.2418535,-0.44109118,0.79896557,2.7954755,20.094898,2,0.086956523,12,37,1,23,1,2,0.086956523,24,0,14.982763,11.367731,9.248559,10.568549,10.096556,6.4860644,4.7825274,6.432653,1,1,0.84259504,11,0,-0.78324634,-0.46176451,0.064780042,2.5235536,-0.8868807,-0.30808511,0.15202001,2.6667361,-0.49694034,-0.21993408,0.20014335,2.7946692,5.0394783,9.491436,5.468739,2.3611901,2.2901111,-3.3122807,0,7.806438,7.6903563,-0.42359051,7.1508999,14,2.1266189,0.32222661,15.879017,6.6299357,3.2,11.905862,4.8936291,2.3335619,2.7744224,5,2,1,0,2.605,-2.86531,7.5780311,0,1,17,1,3,3,0,0,0,1.322261,-1.322261,0.13706577,0.24795361,97.059509,10.667059,32.725533,61.033989,0,0,0,0,0,0,27.133842,0,13.566921,5.0075121,0.92485899,0.18490824,0.075141005,0.075141005,0.81509173,0,228.61993,45.708275,18.574432,18.574432,201.48608,0,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,247.19437,0,0,0,247.19437,0,6,1,3,0,0,0.42857143,2.9084001,72.770226,5.6876111,0,0,30.233366,35.383869,0,105.85911,25.337055,20.973713,7.51931,23.862217,72.770226,0,33.813511,0,124.72751,5.6876111,35.383869,75.989998,0.48250595,5.523562,3.1870258,8.4820576,247.19437,323.01517,18.574432,0,0,0,193.02757,8.458519,45.708275,286.28299,918,36,112
sweet,22020,O=C(OC1C(=O)c2c(O)cc(O)cc2OC1c1cc(O)c(OC)cc1)C,40000,48.764687,0,0,2,4,7,0,12,0,42,3,10,26,16,63.418682,1.5099686,0,0,18,0,0,16,0,0,8,0,0,1.8014805,-2.499594,-0.66993761,0.66830552,2.6012933,-2.565599,-0.63164687,0.70191097,2.6005566,-2.2667542,-0.47176856,0.84614474,2.8257837,25.155312,3,0.10714286,12,44,2,28,1,4,0.14285715,30,0,19.007708,13.924335,10.541451,11.886387,12.311769,7.6245117,5.0534182,6.6766701,2,2,0.8942495,11,0,-0.78267515,-0.48917043,0.084324352,2.635931,-0.88698685,-0.35985321,0.13400181,2.7331736,-0.49391019,-0.23915076,0.21659772,2.8935683,7.9601102,13.240363,7.1193285,2.060178,1.9896258,-3.5265737,0,8.9595795,9.1244211,-0.67057723,6.7259569,14,3.0429676,0.63845253,20.727041,8.56633,4.3795042,15.862893,6.480875,3.2860761,3.9540548,8,3,1,0,2.299,-3.0369699,8.8503056,0,1,17,1,3,4,0,0,0,2.0640309,-2.0640309,0.13216911,0.15775512,49.634022,33.825527,63.242527,52.57547,16.917038,14.708499,0,0,0,0,40.700764,0,29.637598,5.0075121,0.78360534,0.24602817,0.11312728,0.21639469,0.75397182,0.10326742,239.97832,75.345871,34.645111,66.270645,230.90309,31.625538,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,306.24896,0,0,0,306.24896,0,6,1,3,0,0,0.03846154,2.1556001,98.155457,13.433075,41.330753,0,30.233366,35.383869,0,88.215919,6.4686494,59.543156,8.7794905,58.724319,98.155457,0,45.525589,0,88.215919,13.433075,68.709885,122.52,0.41210872,5.8073549,3.2381897,9.1432419,306.24896,384.89258,32.141354,0,0,0,207.73607,25.670774,72.842117,360.31799,1549,46,138
sweet,22078,O=S1(=O)NC(=O)c2c1cccc2.[Na],42270,46.326759,1,1,0,0,3,0,6,0,19,1,4,13,6,40.794476,2.1470776,0,0,7,0,0,6,0,1,3,0,1,2.1729846,-2.2037411,-0.70826882,0.65176177,2.5097985,-2.4867961,-0.59926718,0.69125819,2.3986032,-1.8803976,-0.43714222,0.79610962,2.832747,36.49324,0,0,6,19,1,13,2,0,0,12,0,8.7675848,6.7588906,3.809401,4.5604777,5.6109905,4.7562194,2.0773504,2.9831634,0,0,0.86897111,13,0,-0.80176955,-0.47592175,0.078982718,2.2149749,-1.1457883,-0.4187139,0.15327241,2.1994512,-0.40346876,-0.19539417,0.19994111,2.4976346,4.6731706,9.3019495,2.5438445,2.9042869,1.6670142,-6.040597,1.3548812,4.2610002,9.8116512,0.001607432,-15.154187,14,1.0124317,34.246693,11.076923,3.6300001,1.7751479,10.226684,3.3274152,1.6173308,2.6175711,4,1,1,0,0.61199999,-2.4134099,10.279342,0,2,10,1,2,0,0,0,0,0.85840303,-0.85840303,0.37677917,0.64015812,114.48089,0,30.966566,10.105608,0,0,4.1846013,67.055405,8.0752068,32.016521,0,0,0,13.566921,0.91681433,0.25145069,0.063576169,0.083185703,0.74854928,0.01960953,195.64479,53.658649,13.566921,17.751522,159.73767,4.1846013,0,0,0,0,0,0,1,0,0,0,1,0,213.39632,0,0,0,213.39632,0,13,1,2,0,0,0.61538464,0.1187,16.404997,53.430473,73.696152,0,27.047791,1.5507339,0,70.572739,0,0,4.1093998,139.08931,0,17.955732,3.185575,0,70.572739,5.2587838,6.6407428,63.240002,0.6193822,4.7004399,2.4341598,6.7914109,213.39632,231.4657,45.583443,0,0,8.0752068,69.627121,90.11055,53.658649,207.185,326,18,66
sweet,22077,S(=O)(=O)(O)NC1CCCCC1.[Na],45000,49.9011,0,0,1,1,3,0,0,0,26,4,7,12,6,48.643803,1.8709154,0,0,6,0,0,14,0,1,3,0,1,3.0881846,-2.7849603,-0.63723683,0.66430831,2.7390928,-2.7904449,-0.6293087,0.68157887,2.8339605,-2.5311759,-0.49459878,0.79626703,3.0001276,44.280899,2,0.18181819,0,25,0,11,3,2,0.18181819,25,0,8.3199911,7.1013393,4.112884,4.112884,5.0782981,5.2652669,2.8164966,2.8164966,0,0,0.85857844,12,0,-0.79226601,-0.39932302,0.11347847,2.4612033,-1.133709,-0.38347843,0.14397104,2.5203981,-0.52668297,-0.20257308,0.22697382,2.6949604,4.4448862,11.680932,2.105242,2.0970511,0.63710624,-4.71773,1.518001,0,9.6342916,0,-14,14,1,41.737892,12,4.8888888,5.3254437,15.195621,6.3283315,7.0124207,8.0135775,4,2,1,0,1.1900001,-1.26047,10.176425,0,2,6,1,1,3,0,0,0,0.2957868,-0.2957868,0.74988127,0.31514162,98.672394,6.6995511,0,0,15.105593,0,0,122.5561,48.024784,0,0,0,0,0,0.93256521,0.46216109,0,0.067434773,0.53783894,0.067434773,208.89742,103.52547,0,15.105593,120.47754,15.105593,0,0,0,0,0,0,1,0,0,0,1,0,224.00302,0,0,0,224.00302,0,12,1,1,0,0,0.66666669,0.14579999,39.335751,48.171688,79.382004,0,0,0,0,0,94.342026,0,4.1147299,115.2271,22.930752,16.404997,3.9819686,0,94.342026,0,8.3446236,66.400002,0.61674827,4.4594316,2.697942,6.619411,224.00302,220.27808,0,0,0,8.0752068,85.742027,82.160995,56.099991,203.23799,292,10,52
sweet,22036,O=C(O)[C@@]1(C)C[C@@H]2[C@@](C)(CC[C@@]3(C)[C@]4(C)[C@@H](C(=O)C=C23)[C@]2(C)[C@H](C(C)(C)C(O[C@@H]3C(O[C@@H]5C(O)C(O)C(O)C(C(=O)O)O5)C(O)C(O)C(C(=O)O)O3)CC2)CC4)CC1.[K],50000,172.15996,0,0,3,5,16,0,0,0,122,11,27,59,36,178.50398,1.4631474,0,0,42,0,0,63,0,0,16,0,0,1.1539952,-3.0113649,-0.50073779,0.52511781,2.9839787,-2.9592402,-0.48718295,0.4285489,3.055855,-2.7592838,-0.31507128,0.58862543,3.2375827,122.00804,7,0.109375,0,127,5,64,2,7,0.109375,122,0,42.869148,34.367908,27.524216,28.040724,26.769707,20.744316,16.080387,16.575516,19,9,0.87916833,59,0,-0.79974085,-0.42573157,0.069173895,3.7861891,-0.95752132,-0.38844267,-0.008251028,3.8444664,-0.54201812,-0.23448436,0.1492773,4.0057983,19.230442,32.760078,14.108492,3.8912599,3.6032012,-12.397865,0,4.4752116,30.529327,-1.9890734,-14,14,1.0665551,40.57703,48.456055,16.459253,7.47403,47.210526,16.028866,7.2762742,12.825952,16,8,0,3,2.0757401,-7.7897,30.905426,0,2,38,0,7,11,5,0,0,3.9297166,-3.9297166,0.084186345,0.084268816,435.41656,2.2085397,8.458519,8.458519,67.668152,29.416998,44.125496,69.263947,0,40.700764,0,67.834602,54.267685,10.015024,0.64538759,0.22707744,0.17140742,0.35461244,0.77292258,0.18320501,497.45145,175.02661,132.11731,273.32797,595.75281,141.21065,0,0,0,0,0,0,1,0,0,0,1,0,770.77942,0,0,0,770.77942,0,59,1,7,0,0,0.28813559,2.2456,126.92613,28.924004,281.77469,76.155678,13.232388,3.185575,0,17.643185,169.81564,233.2821,19.94384,206.50383,126.92613,89.388069,78.456421,0,187.45883,28.924004,233.2821,267.04001,0.22728641,7,4.2559185,11.248617,770.77942,909.43219,23.581945,0,0,0,448.90494,149.05643,172.81807,863.04797,17321,135,342
sweet,22052,O([C@H]1C(O)C(O)C(O)CO1)C1[C@@H](OC2C(C)(C)[C@@H]3[C@](C)(C(CCc4cocc4)=C(C)CC3)CC2)OC(CO)C(O)C1O,50000,95.388062,0,0,3,5,10,0,5,0,90,6,16,42,27,124.55475,1.3839417,0,0,31,0,0,48,0,0,11,0,0,1.3216245,-2.927681,-0.51255214,0.58623666,2.8951366,-2.940371,-0.49642813,0.49907222,2.9681914,-2.6761053,-0.38411674,0.71134758,3.145556,62.053936,8,0.17391305,5,94,1,46,3,8,0.17391305,88,0,30.396612,24.964281,20.239758,20.861078,19.878101,15.174467,11.157249,11.926505,12,8,0.85923016,18,0,-0.85097653,-0.37142554,0.080784507,3.4016719,-0.955392,-0.37328702,-0.009281137,3.446754,-0.53415817,-0.22701104,0.15648346,3.6179185,13.034801,20.332996,11.657125,1.8214207,1.8214207,-3.7874281,0,2.9628837,15.27604,0,14,14,1,0,33.365784,13.387755,6.497293,31.512035,12.625866,6.1214414,9.4730177,11,6,0,3,0.24174,-4.1528001,15.088686,0,1,28,0,5,13,5,0,0,3.1600688,-3.1600688,0.085318454,0.14166459,232.71034,0,8.458519,74.633942,72.809593,29.416998,0,0,4.4170794,0,0,81.401527,0,12.518781,0.62014037,0.19044097,0.18188681,0.37985963,0.80955905,0.19797282,320.21988,98.337387,93.920303,196.1469,418.02939,102.22659,0.5,1,0,0,0,0,1,0,0,0,1,0,516.36676,0,0,0,516.36676,0,9,1,5,0,0,0.5,1.41337,152.31136,0,112.80175,41.852516,7.5963712,34.746902,0,57.456043,94.342026,133.30406,14.88418,53.506897,152.31136,4.4107962,78.358925,0,170.66647,41.852516,133.30406,171.44,0.29547828,6.523562,3.8940458,10.512408,516.36676,638.16431,10.015024,0,0,0,348.91254,76.037704,91.41655,596.71399,6023,81,232
sweet,22053,O=S1(=O)NC(=O)c2c1cccc2.O=S1(=O)NC(=O)c2c1cccc2.[Ca],50000,68.253517,0,0,2,3,6,0,12,0,37,2,8,25,12,76.91748,2.0788507,0,0,14,0,0,12,0,2,6,0,2,0.64150172,-2.2037411,-0.70826882,0.65176177,2.5097985,-2.4867961,-0.59926718,0.69125819,2.3986032,-1.8803976,-0.43714222,0.79610962,2.832747,71.386482,0,0,12,38,2,26,2,0,0,24,0,17.53517,13.517781,7.6188021,9.1209555,11.221981,9.5124388,4.1547008,5.9663267,0,0,1.011951,25,0,-0.80187804,-0.47575498,0.078904822,2.2260172,-1.1457989,-0.48940986,0.15324105,2.2105889,-0.50740021,-0.19505037,0.19988225,2.5085607,9.3463449,18.60391,5.0876894,3.4275889,1.2045929,-7.5109258,2.7097623,8.5220003,14.144038,0.003214461,-13.69897,14,1.025014,68.080208,21.301775,7.9349999,4.2958579,18.674692,6.9163313,3.7282,5.1664143,8,2,1,0,1.286,-5.08744,14.430894,0,3,20,1,4,0,0,0,0,1.7168061,-1.7168061,0.18838958,0.32007906,143.6198,0,61.933132,20.211216,0,0,8.3692026,48.768829,16.150414,64.033043,0,0,0,27.133842,0.89602292,0.31429812,0.079466365,0.10397709,0.68570185,0.024510724,305.9476,107.3173,27.133842,35.503044,234.13335,8.3692026,0,0,0,0,0,0,1,0,0,0,1,0,341.45065,0,0,0,341.45065,0,25,1,4,0,0,0.60000002,0.46239999,32.809994,106.86095,13.281486,0,54.095581,3.1014678,48.768829,141.14548,0,0,8.4412003,144.06781,48.768829,35.911465,6.37115,0,141.14548,10.517568,13.281486,126.48,0.41335541,5.7004399,1.9332719,8.739439,341.45065,391.69092,91.166885,0,0,16.150414,139.25424,94.879105,107.3173,408.46799,4540,36,132
sweet,22070,O=S1(=O)NC(=O)c2c1cccc2.[K],50000,66.126755,1,1,0,0,3,0,6,0,19,1,4,13,6,40.794476,2.1470776,0,0,7,0,0,6,0,1,3,0,1,2.1729846,-2.2037411,-0.70826882,0.65176177,2.5097985,-2.4867961,-0.59926718,0.69125819,2.3986032,-1.8803976,-0.43714222,0.79610962,2.832747,56.293243,0,0,6,19,1,13,2,0,0,12,0,8.7675848,6.7588906,3.809401,4.5604777,5.6109905,4.7562194,2.0773504,2.9831634,0,0,0.93856239,13,0,-0.80176979,-0.47592384,0.078983173,2.2149758,-1.1457883,-0.4187139,0.15327241,2.1994512,-0.40346876,-0.19539417,0.19994111,2.4976346,4.6731706,9.3019495,2.5438445,2.9042869,1.6670142,-8.7913523,1.3548812,4.2610002,14.257939,0.001607432,-15.154187,14,1.0124317,34.246693,11.076923,3.6300001,1.7751479,11.641771,3.8317866,1.8807176,3.4314449,4,1,1,0,0.61199999,-2.4134099,15.1345,0,2,10,1,2,0,0,0,0,0.85840303,-0.85840303,0.37677917,0.64015812,114.48089,0,30.966566,10.105608,0,0,4.1846013,67.055405,8.0752068,32.016521,0,0,0,13.566921,0.91681433,0.25145069,0.063576169,0.083185703,0.74854928,0.01960953,195.64479,53.658649,13.566921,17.751522,159.73767,4.1846013,0,0,0,0,0,0,1,0,0,0,1,0,213.39632,0,0,0,213.39632,0,13,1,2,0,0,0.61538464,0.1187,16.404997,53.430473,73.696152,0,27.047791,1.5507339,0,70.572739,0,0,4.1093998,139.08931,0,17.955732,3.185575,0,70.572739,5.2587838,6.6407428,63.240002,0.6193822,4.7004399,2.4341598,6.7914109,213.39632,231.4657,45.583443,0,0,8.0752068,69.627121,90.11055,53.658649,223.293,326,18,66
sweet,22039,O(C(C(O)(C)C)CCC(C)[C@H]1[C@@]2(C)[C@@](C)([C@H]3[C@@](C)(C(O)C2)[C@H]2C(C(C)(C)C(O[C@@H]4C(O)C(O)C(O)C(CO)O4)CC2)=CC3)CC1)C1C(O[C@@H]2C(O)C(O)C(O)C(CO)O2)C(O)C(O)C(COC2C(O)C(O)C(O)C(CO)O2)O1,56000,175.63295,0,0,3,5,24,0,0,0,170,16,40,78,50,238.62573,1.4036808,0,0,54,0,0,92,0,0,24,0,0,0.97399759,-2.9734368,-0.52746934,0.61151713,2.9973052,-2.9508853,-0.56433755,0.51477271,3.0662191,-2.7216864,-0.41765851,0.69739234,3.2513149,115.90305,17,0.2,0,177,1,85,6,17,0.2,176,0,57.515049,46.072495,35.651089,35.858196,36.416084,28.043066,19.948179,20.242838,30,22,0.90330482,29,0,-0.80863869,-0.40328088,0.094914749,3.8189826,-0.95666802,-0.40436184,-0.007481923,3.8659332,-0.54367495,-0.23202689,0.14564253,4.0324273,30.45422,44.763477,22.207922,-1.7245872,-1.7245872,-3.0715985,0,0.69314706,27.593586,0,14,14,1,0,64.008583,24.403402,11.510256,63.365124,24.154879,11.392007,19.62278,24,16,0,3,-2.6392601,-4.9222898,26.81698,0,1,44,0,8,25,5,0,0,6.1764526,-6.1764526,0.043651838,0.053552188,370.5697,0,16.917038,64.351074,167.67766,58.833996,0,18.017035,0,0,0,217.07074,0,20.030048,0.5033437,0.2733013,0.2540001,0.49665633,0.7266987,0.24265623,469.85486,255.11781,237.10078,463.61243,678.34949,226.51166,0.48275861,0.93333334,0,0,0,0,1,0,0,0,1,0,933.46729,0,0,0,933.46729,0,15,1,8,0,0,0.56410259,-3.2318001,406.16364,0,245.00945,83.705032,17.643185,3.185575,0,17.643185,150.94725,266.60812,26.760679,87.9991,406.16364,17.643185,160.19592,0,168.59042,83.705032,266.60812,397.51999,0.18396443,7.4093909,4.6486516,12.287426,933.46729,1143.1024,20.030048,0,0,0,637.53253,58.833996,237.10078,1125.306,34280,168,440
